"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Cell_Type"
"Hsd3b7",5.42770155692212e-10,-0.270802557457066,0.138,0.261,9.60974560653061e-06,"vcapEC"
"Dgcr6",8.69396085239567e-11,-0.270452718949405,0.141,0.269,1.53926576891665e-06,"vcapEC"
"Cmc2",9.23362747951187e-07,-0.270371840563361,0.047,0.105,0.0163481374524758,"vcapEC"
"Vps54",1.20903067226464e-06,-0.270227501812599,0.136,0.227,0.0214058880524454,"vcapEC"
"Pbdc1",1.70383735224557e-06,-0.269829022875726,0.067,0.133,0.0301664403215078,"vcapEC"
"Arid4b",2.94759579879547e-11,-0.269771971182271,0.336,0.531,5.21871836176739e-07,"vcapEC"
"Tcerg1",2.60397199448256e-07,-0.268987325321517,0.141,0.24,0.0046103324162313,"vcapEC"
"Yap1",1.00908901053383e-08,-0.268945468204359,0.094,0.188,0.000178659209315,"vcapEC"
"Add3",1.03697019930431e-12,-0.268761405364333,0.482,0.721,1.83595573786828e-08,"vcapEC"
"Smc4",5.80750337626585e-10,-0.26847518319707,0.12,0.233,1.02821847276787e-05,"vcapEC"
"Cbll1",2.7527804331955e-06,-0.268272778908895,0.112,0.193,0.0487379775697264,"vcapEC"
"Cdk13",3.33723027752302e-11,-0.268160498951177,0.231,0.399,5.90856620635451e-07,"vcapEC"
"Tfeb",1.87466879600515e-08,-0.267603455207799,0.112,0.214,0.0003319101103327,"vcapEC"
"Eed",7.96173204073151e-08,-0.267457479618415,0.118,0.215,0.0014096246578115,"vcapEC"
"Ralb",5.47011160899646e-10,-0.267094074367254,0.185,0.326,9.68483260372824e-06,"vcapEC"
"Tapbpl",6.49112771902568e-08,-0.266906447232892,0.098,0.187,0.0011492541626535,"vcapEC"
"Lamtor3",2.07822904625604e-11,-0.26680603811808,0.208,0.374,3.67950452639631e-07,"vcapEC"
"Cpne3",7.18103634121131e-08,-0.266498047823239,0.257,0.401,0.0012714024842114,"vcapEC"
"Flnb",5.36052433685349e-12,-0.266327796616241,0.482,0.694,9.4908083383991e-08,"vcapEC"
"Tm2d2",5.13811600100009e-09,-0.266044255919731,0.213,0.365,9.09703437977065e-05,"vcapEC"
"Wnk1",1.63975963135997e-10,-0.265502813812153,0.374,0.576,2.90319442732282e-06,"vcapEC"
"St7l",4.28372669172164e-10,-0.265468012635536,0.096,0.2,7.58433810769316e-06,"vcapEC"
"Lamp2",6.56842849552898e-12,-0.265259542645804,0.247,0.429,1.16294026513341e-07,"vcapEC"
"Glul",2.6974336913672e-06,0.26496863200483,0.729,0.772,0.0477580635056563,"vcapEC"
"Scaper",2.93171887062067e-11,-0.264865518557807,0.179,0.325,5.1906082604339e-07,"vcapEC"
"Thada",2.24820093252179e-08,-0.264558787913534,0.075,0.157,0.0003980439751029,"vcapEC"
"Gab1",5.48298248619271e-10,-0.264549133739243,0.248,0.41,9.7076204918042e-06,"vcapEC"
"Polr2b",2.02380163635646e-08,-0.264289493330649,0.125,0.233,0.0003583140797169,"vcapEC"
"Pdlim7",6.9301536492743e-07,-0.264256526520385,0.099,0.182,0.0122698370360402,"vcapEC"
"Snrnp48",2.08808229739538e-09,-0.264235264896388,0.162,0.292,3.69694970753852e-05,"vcapEC"
"Pigyl",2.08150003872973e-07,-0.264078435440869,0.106,0.194,0.0036852958185709,"vcapEC"
"Gtf2a2",1.00549802962608e-09,-0.263942340582098,0.23,0.394,1.78023426145298e-05,"vcapEC"
"Arl5a",1.44910863194809e-07,-0.263902785573892,0.11,0.203,0.002565646832864,"vcapEC"
"Tcf7l2",7.58848544994275e-10,-0.263564487015353,0.147,0.272,1.34354134891236e-05,"vcapEC"
"Phf20l1",1.97126632191826e-11,-0.263485614902801,0.365,0.568,3.49012702295629e-07,"vcapEC"
"Rbm6",3.18378274235087e-11,-0.263317145121189,0.235,0.407,5.63688734533222e-07,"vcapEC"
"Adam17",9.29319711021971e-11,-0.263219493441424,0.151,0.284,1.6453605483644e-06,"vcapEC"
"Ripk2",8.55603639603124e-07,-0.262996812447021,0.076,0.148,0.0151484624391733,"vcapEC"
"0610010F05Rik",1.09286816221405e-07,-0.262830229617689,0.146,0.254,0.0019349230811999,"vcapEC"
"Pds5b",3.34153454590871e-10,-0.262743409664124,0.251,0.418,5.91618691353137e-06,"vcapEC"
"Zfpm1",3.67955220226507e-09,-0.262223381325478,0.188,0.324,6.51464717411031e-05,"vcapEC"
"Rbm20",8.53952630150649e-07,-0.262217206594598,0.082,0.155,0.0151192313168172,"vcapEC"
"Pik3cb",1.80215333735887e-06,-0.262101760775815,0.119,0.203,0.0319071248379388,"vcapEC"
"Zfp871",2.17730316059234e-08,-0.261963550834816,0.175,0.299,0.0003854915245828,"vcapEC"
"Zfr",6.94063542857285e-11,-0.261808854229015,0.289,0.475,1.22883950262882e-06,"vcapEC"
"Brwd1",1.46593659129172e-10,-0.261791625370312,0.123,0.243,2.59544073488198e-06,"vcapEC"
"Tle4",1.192812941088e-13,-0.261576327530332,0.246,0.44,2.11187531219631e-09,"vcapEC"
"Ift52",2.5666004528435e-06,-0.261538244036051,0.062,0.125,0.0454416610175942,"vcapEC"
"Sos2",1.23344128636719e-09,-0.261353378329383,0.246,0.405,2.1838077975131e-05,"vcapEC"
"Vps26a",4.32220641818829e-07,-0.261102670155916,0.14,0.237,0.0076524664634023,"vcapEC"
"Tpp1",5.03580004523931e-08,-0.260983162082905,0.175,0.296,0.0008915883980096,"vcapEC"
"Srsf11",3.40448880416861e-12,-0.260818945283589,0.41,0.636,6.02764742778053e-08,"vcapEC"
"Vps11",9.82416298375264e-07,-0.260586413005078,0.049,0.108,0.017393680562734,"vcapEC"
"Hnrnpu",1.03876285634651e-12,-0.260099906297516,0.519,0.763,1.8391296371615e-08,"vcapEC"
"Ubr5",2.97591472051881e-11,-0.259958032762183,0.202,0.357,5.26885701267855e-07,"vcapEC"
"Llgl1",8.4597808277383e-07,-0.25992992650916,0.077,0.149,0.0149780419555107,"vcapEC"
"Rmdn1",1.06547452071279e-07,-0.259486958865895,0.148,0.254,0.001886422638922,"vcapEC"
"Foxc1",1.34287973152897e-11,-0.258680039816458,0.391,0.613,2.37756856467204e-07,"vcapEC"
"Dmtf1",1.51201592127161e-08,-0.258644860596353,0.142,0.255,0.0002677024188611,"vcapEC"
"Cux1",1.18370452362583e-10,-0.258487876699447,0.224,0.387,2.09574885907953e-06,"vcapEC"
"Afap1l1",1.27016865607337e-10,-0.258428675330791,0.558,0.776,2.2488336055779e-06,"vcapEC"
"Aplp2",2.04237326851861e-14,-0.258265999734586,0.801,0.93,3.6160218719122e-10,"vcapEC"
"Ddx39",1.94688564091849e-06,-0.258219142249476,0.087,0.161,0.0344696102724619,"vcapEC"
"Gbf1",4.34047205553977e-09,-0.257870161107478,0.205,0.346,7.68480577433316e-05,"vcapEC"
"Tada2a",8.49822740111058e-07,-0.257853543549912,0.065,0.132,0.0150461116136663,"vcapEC"
"Dcaf8",9.59801011689863e-10,-0.257485899730905,0.221,0.376,1.6993276911969e-05,"vcapEC"
"C1d",8.66445025548073e-07,-0.257427886649466,0.188,0.304,0.0153404091773286,"vcapEC"
"Ctdsp2",6.59955895647004e-10,-0.257312487952094,0.228,0.389,1.16845191324302e-05,"vcapEC"
"Gorasp2",2.4823232300822e-06,-0.257216116355847,0.143,0.237,0.0439495327886053,"vcapEC"
"Ankle2",1.24927086997564e-06,-0.256902880823053,0.081,0.154,0.0221183407529186,"vcapEC"
"Zic3",2.2751185484491e-11,-0.256329332850608,0.314,0.512,4.02809739002913e-07,"vcapEC"
"Tmem134",1.20054806720678e-11,-0.256300032454067,0.176,0.332,2.1255703529896e-07,"vcapEC"
"mt-Co2",1.52047460777769e-17,0.256170883560777,0.991,0.999,2.69200029307041e-13,"vcapEC"
"Dennd5a",2.88663992795839e-09,-0.256075002512108,0.246,0.407,5.11079599245033e-05,"vcapEC"
"Mxra7",1.10785252420829e-09,-0.255862652810742,0.406,0.606,1.96145289411077e-05,"vcapEC"
"Npat",5.09095701679821e-08,-0.255497204497046,0.097,0.187,0.0009013539398241,"vcapEC"
"mt-Co1",1.58004298756672e-16,0.255277542064821,0.992,0.999,2.79746610948688e-12,"vcapEC"
"Mtmr3",6.56478676837468e-10,-0.255219787276026,0.179,0.319,1.16229549734074e-05,"vcapEC"
"Gtf2ird1",2.35687804690525e-09,-0.254863600112641,0.152,0.274,4.17285258204575e-05,"vcapEC"
"Vps37a",1.23203025668944e-07,-0.253830326886831,0.133,0.234,0.0021813095694686,"vcapEC"
"Uba6",5.53613171018825e-07,-0.253731187325824,0.07,0.139,0.0098017211928883,"vcapEC"
"Ago3",1.61555150042633e-09,-0.253683333168233,0.155,0.28,2.86033393150481e-05,"vcapEC"
"Acot9",3.10138180223033e-10,-0.253633536000041,0.176,0.317,5.49099648084879e-06,"vcapEC"
"Clock",1.13307330846784e-08,-0.253623109335032,0.231,0.378,0.0002006106292642,"vcapEC"
"Tbc1d12",5.85432788214835e-10,-0.25345295008842,0.228,0.384,1.03650875153437e-05,"vcapEC"
"Clk4",1.99216278010596e-07,-0.253393580291029,0.148,0.251,0.0035271242021776,"vcapEC"
"Stard4",1.35483996051284e-06,-0.252979154921883,0.197,0.311,0.0239874415008799,"vcapEC"
"Azin1",5.51924349867443e-07,-0.252690466657897,0.105,0.19,0.009771820614403,"vcapEC"
"Actl6a",1.99276275054496e-06,-0.252504956362139,0.162,0.262,0.0352818644983986,"vcapEC"
"Slc52a3",8.17970995236179e-08,-0.252437549152962,0.238,0.383,0.0014482176470656,"vcapEC"
"Thoc2",7.72690504739137e-12,-0.252433421793485,0.296,0.489,1.36804853864064e-07,"vcapEC"
"Zup1",1.39990966351326e-06,-0.25226998383226,0.109,0.191,0.0247854005925022,"vcapEC"
"Pias1",4.39687917316476e-10,-0.252214133354565,0.214,0.37,7.78467457608821e-06,"vcapEC"
"Zfand2b",2.73996775576855e-07,-0.252177943117918,0.117,0.21,0.0048511129115882,"vcapEC"
"Dmxl1",2.93316710463586e-10,-0.252140019344892,0.234,0.399,5.19317235875779e-06,"vcapEC"
"Lpcat3",2.31937041273546e-10,-0.251884557876807,0.226,0.387,4.10644531574813e-06,"vcapEC"
"Fam8a1",7.0667889893087e-07,-0.251818949643676,0.102,0.185,0.0125117499055711,"vcapEC"
"Rlf",6.2081879395584e-09,-0.251769480385934,0.153,0.276,0.0001099159674698,"vcapEC"
"Fbxw7",7.43712201734879e-10,-0.251394069536879,0.19,0.329,1.3167424531716e-05,"vcapEC"
"Cpne1",1.20435818702098e-10,-0.250999479539955,0.186,0.339,2.13231617012065e-06,"vcapEC"
"Ctif",1.80305304226564e-07,-0.250807194324699,0.113,0.204,0.0031923054113313,"vcapEC"
