gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Rps19,3.8998034414964395e-36,-0.392469567473283,0.956,0.979,7.121821044860801e-32
Srsf7,8.32937002175778e-21,-0.391652862267921,0.363,0.582,1.52110955337341e-16
Psmb10,6.05933421976826e-17,-0.391582120395359,0.341,0.532,1.10655561521408e-12
Orai1,3.3378435297785403e-19,-0.390400622702348,0.393,0.604,6.095569854081571e-15
Hist1h2bc,2.4958107978574097e-18,-0.390213769716553,0.503,0.718,4.5578496790472e-14
Bri3,2.56766764492106e-21,-0.390147971748331,0.644,0.828,4.68907465315483e-17
Cdc42,4.3262500493670097e-29,-0.388837171724564,0.862,0.955,7.900597840154031e-25
Ndufb1-ps,2.1820185651636203e-20,-0.387747261894628,0.449,0.673,3.9848023037018006e-16
Rpl22,1.3281358754600098e-28,-0.387053265260692,0.848,0.936,2.42544173576506e-24
Gadd45b,1.57176011707733e-18,-0.386428535229844,0.146,0.318,2.87034832580661e-14
Lmo2,2.8809578765804503e-17,-0.386282149500159,0.543,0.733,5.26120527421122e-13
Hyal2,1.44520767832058e-21,-0.385400103434545,0.253,0.479,2.63923826214905e-17
Hnrnpf,1.0822993928452001e-24,-0.383901487244304,0.773,0.91,1.97649515121391e-20
Clta,2.9423476141883e-25,-0.383849841841639,0.611,0.814,5.37331521303067e-21
Pmp22,1.7629462463904e-17,-0.383706426728903,0.404,0.598,3.21949243515814e-13
Rtl8b,1.61908168283071e-16,-0.38353333427142,0.481,0.668,2.95676696918545e-12
Tbca,2.0759970272739597e-18,-0.383235290453154,0.481,0.695,3.7911857712077e-14
Rpl29,4.46246324251975e-31,-0.38296135997241,0.893,0.956,8.14935037348957e-27
Gng11,1.45668925307972e-17,-0.381208262268615,0.766,0.893,2.66020591397418e-13
Rps16,1.26204224981963e-37,-0.380839933732385,0.967,0.991,2.30474155662061e-33
Pnp,5.0756527071242604e-20,-0.380782232792341,0.37,0.579,9.26915697375033e-16
Tmem59,3.5943268044194103e-25,-0.380061406755325,0.781,0.902,6.56395961023073e-21
Naca,3.1383987045710697e-28,-0.379907433130158,0.864,0.942,5.73134371428768e-24
Rer1,9.261795671409771e-23,-0.377227965717063,0.351,0.595,1.69138912551285e-18
Laptm4a,5.1060915434224e-31,-0.376959700586317,0.92,0.973,9.32474437659799e-27
Fth1,4.519716436879919e-30,-0.376780020297347,0.982,0.994,8.25390615703011e-26
Serf2,3.7450916417561304e-25,-0.376431242314893,0.865,0.934,6.83928635617505e-21
Eef1a1,3.51204578581607e-39,-0.376340546338137,0.989,0.994,6.413698014057321e-35
Rps10,3.05464252616847e-34,-0.376089906912779,0.965,0.986,5.57838818128886e-30
Cox4i1,4.82137014158908e-27,-0.376028392461749,0.87,0.95,8.80478615256998e-23
Ndfip1,6.52353880355561e-25,-0.373853782985689,0.613,0.822,1.1913286563053301e-20
Ninj1,2.7786159279163097e-18,-0.373755382611831,0.198,0.387,5.0743084075607604e-14
Ywhae,1.39150914706266e-26,-0.37341487079693,0.864,0.939,2.54117400436582e-22
Pdlim7,2.83742077556077e-18,-0.372578591377053,0.189,0.371,5.18169782032908e-14
Rpl27a,2.74311012985896e-43,-0.372563894182947,0.981,0.992,5.00946771914843e-39
Rnf7,5.43142831048577e-19,-0.372268812664959,0.464,0.664,9.918874380609122e-15
Psmc6,1.33497838129184e-22,-0.371348821313247,0.489,0.724,2.43793751991516e-18
Gng5,4.93889645648048e-27,-0.370517776725544,0.881,0.957,9.019412708824661e-23
Rpl7,1.2403164842510999e-29,-0.369405559001168,0.944,0.973,2.26506596353935e-25
Rps13,1.7415470315572499e-28,-0.368591838188063,0.918,0.955,3.18041318902986e-24
Spcs2,3.22159599623784e-21,-0.368187809912806,0.529,0.746,5.88327860832954e-17
Cox7c,2.57349353145437e-25,-0.366908833832883,0.705,0.887,4.6997138871419805e-21
Anxa5,3.5920325536782704e-23,-0.366054049213039,0.791,0.9,6.55976984952725e-19
Rpl19,1.1001834957914798e-36,-0.364305262707178,0.969,0.987,2.0091551000144003e-32
Tpt1,1.56064016794032e-50,-0.364066742732795,0.994,0.997,2.85004107469261e-46
Mat2a,1.8656986986793098e-18,-0.36360821829427,0.637,0.807,3.4071389635281504e-14
Rhoa,1.8016963074748602e-31,-0.363466620027503,0.946,0.974,3.29025779671059e-27
Map1lc3b,3.8126115338955404e-19,-0.363129395008208,0.667,0.834,6.962591183200031e-15
Atp5j,2.94093369142051e-26,-0.362806727556686,0.845,0.946,5.3707331072721295e-22
Ndufc2,8.95919579914825e-18,-0.361814875846408,0.483,0.682,1.63612833684045e-13
Ly6c1,6.44485367562738e-37,-0.35936851572801,0.996,0.998,1.17695917824307e-32
Rsrp1,1.26287941439799e-16,-0.359108298353392,0.701,0.847,2.30627038657361e-12
Ppia,3.5862110712192298e-34,-0.359101357563332,0.982,0.989,6.54913865826055e-30
Atp6v1g1,1.0618107140401801e-19,-0.358505220326788,0.552,0.76,1.9390787259801804e-15
D8Ertd738e,1.10673866067712e-19,-0.357267263239907,0.552,0.754,2.0211261421285503e-15
Arpc2,9.54212826960192e-27,-0.357220656046648,0.871,0.954,1.7425834645947e-22
Tmsb4x,1.09682372140315e-49,-0.357031635400213,0.995,0.998,2.00301948002643e-45
Cct4,3.0682840576492703e-19,-0.356415635449219,0.393,0.603,5.6033003460791e-15
Psma2,2.02379499100428e-17,-0.356342433034006,0.567,0.759,3.69585441257201e-13
Psmc4,3.7951402330287703e-19,-0.355175066619392,0.289,0.501,6.930685093557131e-15
Srsf2,1.86649022233121e-18,-0.354928620778084,0.433,0.657,3.40858444402125e-14
H2-Q4,2.2249994437524097e-16,-0.354512295019079,0.42,0.614,4.06329398418065e-12
Lamp1,1.21815500222767e-21,-0.353729742681901,0.723,0.88,2.22459466506816e-17
Gnb2,1.6398654881684802e-20,-0.352248040293256,0.745,0.879,2.99472235449328e-16
Rheb,3.2755358199927704e-20,-0.351822329407797,0.578,0.773,5.9817835144708e-16
Ssr2,8.29544345414542e-22,-0.351003447813299,0.234,0.462,1.51491388359604e-17
Eif3f,2.6611401124380002e-17,-0.350781880238221,0.607,0.782,4.85977407333427e-13
Dusp8,5.51124732169972e-20,-0.350751082356529,0.105,0.268,1.0064639858888e-15
Ddx5,1.065275992795e-32,-0.350648836052177,0.97,0.989,1.94540701804224e-28
Rps9,5.012244328319291e-31,-0.348272469468509,0.949,0.985,9.15336059237668e-27
Calm1,9.93516447715936e-48,-0.346574069616936,0.996,0.997,1.81435973681884e-43
S100a13,2.1677216542111e-22,-0.346528230323822,0.838,0.918,3.9586932849203094e-18
Rpl17,2.44795713400233e-29,-0.346376876339201,0.959,0.987,4.47045931811505e-25
Rps23,2.88378445067394e-32,-0.346358157246325,0.967,0.988,5.26636716382075e-28
Rpl30,1.8209595377965997e-31,-0.346224014511351,0.956,0.979,3.32543630792415e-27
